# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 15 10:57:52 2024
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag [Earth mass]
# COLUMN pl_orbsmax:     Planet-star Projected Semi-major Axis [au]
# COLUMN pl_orbsmaxerr1: Planet-star Projected Semi-major Axis Upper Unc.
# COLUMN pl_orbsmaxerr2: Planet-star Projected Semi-major Axis Lower Unc.
# COLUMN pl_orbsmaxlim:  Planet-star Projected Semi-major Axis Limit Flag
# COLUMN st_mass:        Lens Mass [Solar mass]
# COLUMN st_masserr1:    Lens Mass Upper Unc.
# COLUMN st_masserr2:    Lens Mass Lower Unc.
# COLUMN st_masslim:     Lens Mass Limit Flag
# COLUMN sy_dist:        Lens Distance [pc]
# COLUMN sy_disterr1:    Lens Distance Upper Unc.
# COLUMN sy_disterr2:    Lens Distance Lower Unc.
# COLUMN sy_distlim:     Lens Distance Limit Flag
# COLUMN ml_dists:       Source Distance [pc]
# COLUMN ml_distserr1:   Source Distance Upper Unc.
# COLUMN ml_distserr2:   Source Distance Lower Unc.
# COLUMN ml_distslim:    Source Distance Limit Flag
# COLUMN ml_tsepmin:     Time of Lens-source Minimum Separation [days]
# COLUMN ml_tsepminerr1: Time of Lens-source Minimum Separation Upper Unc.
# COLUMN ml_tsepminerr2: Time of Lens-source Minimum Separation Lower Unc.
# COLUMN ml_tsepminlim:  Time of Lens-source Minimum Separation Limit Flag
# COLUMN ml_sepminnorm:  Normalized Lens-source Minimum Separation
# COLUMN ml_sepminnormerr1: Normalized Lens-source Minimum Separation Upper Unc.
# COLUMN ml_sepminnormerr2: Normalized Lens-source Minimum Separation Lower Unc.
# COLUMN ml_sepminnormlim: Normalized Lens-source Minimum Separation Limit Flag
# COLUMN ml_xtimeein:    Einstein Crossing Time [days]
# COLUMN ml_xtimeeinerr1: Einstein Crossing Time Upper Unc.
# COLUMN ml_xtimeeinerr2: Einstein Crossing Time Lower Unc.
# COLUMN ml_xtimeeinlim: Einstein Crossing Time Limit Flag
# COLUMN ml_radsnorm:    Normalized Source Angular Radius (10^-3)
# COLUMN ml_radsnormerr1: Normalized Angular Radius Upper Unc.
# COLUMN ml_radsnormerr2: Normalized Angular Radius Lower Unc.
# COLUMN ml_radsnormlim: Normalized Angular Radius Limit Flag
# COLUMN ml_sepinsnorp:  Instantaneous Planet-star Projected and Normalized Separation
# COLUMN ml_sepinsnorperr1: Instantaneous Planet-star Projected and Normalized Separation Upper Unc.
# COLUMN ml_sepinsnorperr2: Instantaneous Planet-star Projected and Normalized Separation Lower Unc.
# COLUMN ml_sepinsnorplim: Instantaneous Planet-star Projected and Normalized Separation Limit Flag
# COLUMN ml_massratio:   Planet-star Mass Ratio (10^-4)
# COLUMN ml_massratioerr1: Planet-star Mass Ratio Upper Unc.
# COLUMN ml_massratioerr2: Planet-star Mass Ratio Lower Unc.
# COLUMN ml_massratiolim: Planet-star Mass Ratio Limit Flag
# COLUMN ml_angstlax:    Source Trajectory-lens Axis Angle [rad]
# COLUMN ml_angstlaxerr1: Source Trajectory-lens Axis Angle Upper Unc.
# COLUMN ml_angstlaxerr2: Source Trajectory-lens Axis Angle Lower Unc.
# COLUMN ml_angstlaxlim: Source Trajectory-lens Axis Angle Limit Flag
# COLUMN ml_magis:       Source I-band [mag]
# COLUMN ml_magiserr1:   Source I-band Upper Unc.
# COLUMN ml_magiserr2:   Source I-band Lower Unc.
# COLUMN ml_magislim:    Source I-band Limit Flag
# COLUMN ml_magibl:      Blend I-band [mag]
# COLUMN ml_magiblerr1:  Blend I-band Upper Unc.
# COLUMN ml_magiblerr2:  Blend I-band Lower Unc.
# COLUMN ml_magibllim:   Blend I-band Limit Flag
# COLUMN ml_radeinang:   Angular Einstein Radius [mas]
# COLUMN ml_radeinangerr1: Angular Einstein Radius Upper Unc.
# COLUMN ml_radeinangerr2: Angular Einstein Radius Lower Unc.
# COLUMN ml_radeinanglim: Angular Einstein Radius Limit Flag
# COLUMN ml_pmrells:     Lens-source Relative Proper Motion [mas/yr]
# COLUMN ml_pmrellserr1: Lens-source Relative Proper Motion Upper Unc.
# COLUMN ml_pmrellserr2: Lens-source Relative Proper Motion Lower Unc.
# COLUMN ml_pmrellslim:  Lens-source Relative Proper Motion Limit Flag
# COLUMN ml_modeldef:    Default Model
# COLUMN htmllink:       Reference
#
pl_name,rastr,ra,decstr,dec,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
KMT-2023-BLG-1642L b,17h25m27.84s,261.366000,-29d03m30.49s,-29.058469,1.08000000,1.53000000,-0.58000000,0,343.25467956,486.27746271,-184.34047606,0,1.41000000,0.22000000,-0.27000000,0,0.17000000,0.24000000,-0.09000000,0,6980.00000000,1090.00000000,-1340.00000000,0,,,,,2460138.63370000,0.00630000,-0.00630000,0,0.07340000,0.00320000,-0.00320000,0,7.70000000,0.25000000,-0.25000000,0,5.78000000,0.60000000,-0.60000000,0,0.98130000,0.00370000,-0.00370000,0,59.60000000,3.20000000,-3.20000000,0,5.69600000,0.02800000,-0.02800000,0,19.98900000,0.00300000,-0.00300000,0,,,,,0.22700000,0.05100000,-0.05100000,0,10.77000000,2.44000000,-2.44000000,0,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-0416L b,17h45m17.77s,266.324042,-25d04m46.16s,-25.079489,0.04200000,0.02100000,-0.02200000,0,13.34879309,6.67439655,-6.99222495,0,3.04000000,0.51000000,-0.70000000,0,0.61000000,0.31000000,-0.31000000,0,6080.00000000,1010.00000000,-1390.00000000,0,,,,,2460053.85900000,0.00700000,-0.00700000,0,0.03250000,0.01820000,-0.01820000,0,24.33000000,1.23000000,-1.23000000,0,1.58000000,0.22000000,-0.22000000,0,1.05400000,0.00500000,-0.00500000,0,0.66000000,0.10000000,-0.10000000,0,3.78600000,0.00600000,-0.00600000,0,21.06200000,0.00400000,-0.00400000,0,,,,,0.49700000,0.11600000,-0.11600000,0,7.84000000,1.83000000,-1.83000000,0,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-1454L b,17h50m28.82s,267.620083,-29d37m21.90s,-29.622750,0.30000000,0.34000000,-0.16000000,0,95.34852210,108.06165838,-50.85254512,0,1.26000000,0.19000000,-0.19000000,0,,,,,,,,,,,,,2460125.76420000,0.00190000,-0.00190000,0,0.03849000,0.00055000,-0.00055000,0,6.40100000,0.07400000,-0.07400000,0,21.83000000,0.36000000,-0.36000000,0,0.96000000,0.00300000,-0.00300000,0,16.70000000,0.60000000,-0.60000000,0,1.15200000,0.01700000,-0.01700000,0,18.77300000,0.02800000,-0.02800000,0,,,,,,,,,,,,,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-0416L b,17h45m17.77s,266.324042,-25d04m46.16s,-25.079489,6.15000000,3.03000000,-3.20000000,0,1954.64470305,963.02007321,-1017.05090240,0,3.73000000,0.56000000,-0.80000000,0,0.61000000,0.30000000,-0.32000000,0,6330.00000000,950.00000000,-1350.00000000,0,,,,,2460054.15400000,0.04100000,-0.04100000,0,0.02260000,0.00230000,-0.00230000,0,29.91000000,2.17000000,-2.17000000,0,1.75000000,0.35000000,-0.35000000,0,1.36800000,0.04000000,-0.04000000,0,96.60000000,15.50000000,-15.50000000,0,3.65700000,0.01900000,-0.01900000,0,21.06200000,0.00400000,-0.00400000,0,,,,,0.43900000,0.09300000,-0.09300000,0,5.43000000,1.13000000,-1.13000000,0,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-0416L b,17h45m17.77s,266.324042,-25d04m46.16s,-25.079489,6.66000000,3.26000000,-3.38000000,0,2116.73719062,1036.12060682,-1074.26001566,0,2.32000000,0.40000000,-0.58000000,0,0.64000000,0.31000000,-0.32000000,0,5960.00000000,1040.00000000,-1490.00000000,0,,,,,2460054.18300000,0.03100000,-0.03100000,0,0.02360000,0.00160000,-0.00160000,0,27.15000000,1.57000000,-1.57000000,0,1.41000000,0.28000000,-0.28000000,0,0.77400000,0.01700000,-0.01700000,0,99.80000000,10.60000000,-10.60000000,0,3.62800000,0.02100000,-0.02100000,0,21.06200000,0.00400000,-0.00400000,0,,,,,0.54600000,0.13900000,-0.13900000,0,7.35000000,1.86000000,-1.86000000,0,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-1454L b,17h50m28.82s,267.620083,-29d37m21.90s,-29.622750,0.56000000,0.63000000,-0.30000000,0,177.98390792,200.23189641,-95.34852210,0,1.33000000,0.20000000,-0.20000000,0,,,,,,,,,,,,,2460125.75140000,0.00210000,-0.00210000,0,0.04219000,0.00063000,-0.00063000,0,6.44800000,0.07700000,-0.07700000,0,21.93000000,0.32000000,-0.32000000,0,1.01600000,0.00200000,-0.00200000,0,31.10000000,0.90000000,-0.90000000,0,0.95800000,0.01000000,-0.01000000,0,18.77300000,0.02800000,-0.02800000,0,,,,,,,,,,,,,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-1454L b,17h50m28.82s,267.620083,-29d37m21.90s,-29.622750,0.77000000,0.87000000,-0.42000000,0,244.72787339,276.51071409,-133.48793094,0,1.47000000,0.22000000,-0.22000000,0,,,,,,,,,,,,,2460125.74640000,0.00450000,-0.00450000,0,0.04110000,0.00074000,-0.00074000,0,6.44000000,0.07900000,-0.07900000,0,20.79000000,0.42000000,-0.42000000,0,1.12000000,0.01600000,-0.01600000,0,43.20000000,3.40000000,-3.40000000,0,0.96400000,0.03500000,-0.03500000,0,18.77300000,0.02800000,-0.02800000,0,,,,,,,,,,,,,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-1642L b,17h25m27.84s,261.366000,-29d03m30.49s,-29.058469,1.28000000,1.83000000,-0.68000000,0,406.82036096,581.62598481,-216.12331676,0,1.32000000,0.19000000,-0.20000000,0,0.13000000,0.17000000,-0.06000000,0,7440.00000000,1090.00000000,-1150.00000000,0,,,,,2460138.62680000,0.00680000,-0.00680000,0,0.07330000,0.00420000,-0.00420000,0,7.52000000,0.35000000,-0.35000000,0,9.27000000,1.30000000,-1.30000000,0,1.16660000,0.00800000,-0.00800000,0,104.40000000,8.30000000,-8.30000000,0,5.46400000,0.01700000,-0.01700000,0,19.98900000,0.00300000,-0.00300000,0,,,,,0.14200000,0.02200000,-0.02200000,0,6.88000000,1.07000000,-1.07000000,0,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-0416L b,17h45m17.77s,266.324042,-25d04m46.16s,-25.079489,0.04100000,0.02000000,-0.02100000,0,13.03096469,6.35656814,-6.67439655,0,2.96000000,0.54000000,-0.75000000,0,0.63000000,0.32000000,-0.32000000,0,5900.00000000,1070.00000000,-1500.00000000,0,,,,,2460053.85800000,0.00700000,-0.00700000,0,0.03340000,0.00190000,-0.00190000,0,23.72000000,1.23000000,-1.23000000,0,1.36000000,0.20000000,-0.20000000,0,0.99700000,0.00500000,-0.00500000,0,0.62000000,0.08000000,-0.08000000,0,3.79300000,0.00700000,-0.00700000,0,21.06200000,0.00400000,-0.00400000,0,,,,,0.58500000,0.15800000,-0.15800000,0,8.80000000,2.37000000,-2.37000000,0,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-1454L b,17h50m28.82s,267.620083,-29d37m21.90s,-29.622750,0.63000000,0.71000000,-0.34000000,0,200.23189641,225.65816897,-108.06165838,0,1.18000000,0.17000000,-0.18000000,0,0.17000000,0.19000000,-0.09000000,0,7220.00000000,1060.00000000,-1100.00000000,0,,,,,2460125.74510000,0.00200000,-0.00200000,0,0.04085000,0.00060000,-0.00060000,0,6.43800000,0.07700000,-0.07700000,0,21.49000000,0.44000000,-0.44000000,0,0.90000000,0.01400000,-0.01400000,0,35.30000000,2.70000000,-2.70000000,0,0.96600000,0.01100000,-0.01100000,0,18.77300000,0.02800000,-0.02800000,0,,,,,0.17400000,0.01800000,-0.01800000,0,9.87000000,1.05000000,-1.05000000,0,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>
OGLE-2023-BLG-0836L b,17h48m44.85s,267.186875,-23d44m29.47s,-23.741519,4.36000000,2.35000000,-2.18000000,0,1385.73185452,746.89675645,-692.86592726,0,3.70000000,0.98000000,-1.16000000,0,0.71000000,0.38000000,-0.36000000,0,5120.00000000,1360.00000000,-1610.00000000,0,,,,,2460115.04000000,0.20000000,-0.20000000,0,0.18860000,0.00570000,-0.00570000,0,60.85000000,1.60000000,-1.60000000,0,0.60000000,0.19000000,-0.19000000,0,1.11360000,0.00660000,-0.00660000,0,58.60000000,4.80000000,-4.80000000,0,-0.46700000,0.01600000,-0.01600000,0,20.97800000,0.01000000,-0.01000000,0,,,,,0.97000000,0.31000000,-0.31000000,0,5.80000000,1.86000000,-1.86000000,0,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..16H/abstract target=ref>Han et al. 2024</a>
OGLE-2023-BLG-0836L b,17h48m44.85s,267.186875,-23d44m29.47s,-23.741519,,,,,,,,,,,,,,,,,,,,,,,,,2460115.37000000,0.17000000,-0.17000000,0,0.17730000,0.00730000,-0.00730000,0,58.98000000,1.76000000,-1.76000000,0,0.60000000,0.19000000,-0.19000000,0,1.13440000,0.00730000,-0.00730000,0,48.80000000,8.20000000,-8.20000000,0,-0.43900000,0.01300000,-0.01300000,0,20.97800000,0.01000000,-0.01000000,0,,,,,0.97000000,0.31000000,-0.31000000,0,,,,,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..16H/abstract target=ref>Han et al. 2024</a>
OGLE-2023-BLG-0836L b,17h48m44.85s,267.186875,-23d44m29.47s,-23.741519,,,,,,,,,,,,,,,,,,,,,,,,,2460114.70000000,0.22000000,-0.22000000,0,0.22700000,0.00800000,-0.00800000,0,53.01000000,1.30000000,-1.30000000,0,0.60000000,0.19000000,-0.19000000,0,1.15570000,0.00960000,-0.00960000,0,49.70000000,4.50000000,-4.50000000,0,-0.48500000,0.01600000,-0.01600000,0,20.97800000,0.01000000,-0.01000000,0,,,,,0.97000000,0.31000000,-0.31000000,0,,,,,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..16H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-0469L b,17h57m37.63s,269.406792,-28d42m54.22s,-28.715061,0.12400000,0.09200000,-0.06700000,0,39.41072247,29.24021344,-21.29450327,0,2.42000000,0.35000000,-0.41000000,0,0.47000000,0.35000000,-0.26000000,0,7070.00000000,1030.00000000,-1190.00000000,0,,,,,2460052.08000000,0.00500000,-0.00500000,0,0.00824000,0.00022000,-0.00022000,0,44.35000000,0.93000000,-0.93000000,0,0.69200000,0.03800000,-0.03800000,0,0.98310000,0.00090000,-0.00090000,0,2.07300000,0.07800000,-0.07800000,0,0.52200000,0.00800000,-0.00800000,0,23.05600000,0.01100000,-0.01100000,0,,,,,0.30200000,0.04000000,-0.04000000,0,2.43000000,0.33000000,-0.33000000,0,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.115H/abstract target=ref>Han et al. 2024</a>
MOA-2022-BLG-563L b,18h01m12.05s,270.300208,-27d50m08.99s,-27.835831,0.40000000,0.31000000,-0.25000000,0,127.13136280,98.52680617,-79.45710175,0,2.40000000,0.41000000,-0.58000000,0,0.48000000,0.36000000,-0.30000000,0,6530.00000000,1120.00000000,-1570.00000000,0,,,,,2459872.21400000,0.04000000,-0.04000000,0,0.12400000,0.00900000,-0.00900000,0,19.58000000,0.97000000,-0.97000000,0,,,,,0.98600000,0.01000000,-0.01000000,0,7.41000000,1.79000000,-1.79000000,0,1.90500000,0.02500000,-0.02500000,0,19.76400000,0.06800000,-0.06800000,0,,,,,,,,,,,,,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.115H/abstract target=ref>Han et al. 2024</a>
MOA-2022-BLG-563L b,18h01m12.05s,270.300208,-27d50m08.99s,-27.835831,0.40000000,0.31000000,-0.25000000,0,127.13136280,98.52680617,-79.45710175,0,2.15000000,0.37000000,-0.52000000,0,0.48000000,0.36000000,-0.30000000,0,6530.00000000,1120.00000000,-1570.00000000,0,,,,,2459872.22600000,0.04100000,-0.04100000,0,0.12300000,0.00900000,-0.00900000,0,19.72000000,0.92000000,-0.92000000,0,,,,,0.88600000,0.00900000,-0.00900000,0,8.06000000,1.55000000,-1.55000000,0,1.89600000,0.02200000,-0.02200000,0,19.76400000,0.06800000,-0.06800000,0,,,,,,,,,,,,,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.115H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-0735L b,17h50m18.23s,267.575958,-29d12m10.51s,-29.202919,0.12200000,0.06800000,-0.06800000,0,38.77506565,21.61233168,-21.61233168,0,2.96000000,0.56000000,-0.74000000,0,0.61000000,0.34000000,-0.34000000,0,6390.00000000,1210.00000000,-1600.00000000,0,,,,,2460070.60200000,0.01100000,-0.01100000,0,-0.01680000,0.00283000,-0.00283000,0,19.31000000,2.28000000,-2.28000000,0,1.63000000,0.49000000,-0.49000000,0,1.04100000,0.00900000,-0.00900000,0,1.92000000,0.46000000,-0.46000000,0,5.33400000,0.03400000,-0.03400000,0,23.12700000,0.03600000,-0.03600000,0,,,,,0.69700000,0.22500000,-0.22500000,0,13.17000000,4.54000000,-4.54000000,0,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.115H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-0735L b,17h50m18.23s,267.575958,-29d12m10.51s,-29.202919,0.12200000,0.06800000,-0.06800000,0,38.77506565,21.61233168,-21.61233168,0,2.66000000,0.50000000,-0.66000000,0,0.61000000,0.34000000,-0.34000000,0,6390.00000000,1210.00000000,-1600.00000000,0,,,,,2460070.61100000,0.00900000,-0.00900000,0,-0.01834320,0.00250000,-0.00250000,0,17.93000000,2.38000000,-2.38000000,0,1.64000000,0.54000000,-0.54000000,0,0.93500000,0.00900000,-0.00900000,0,2.26000000,0.39000000,-0.39000000,0,5.31100000,0.02900000,-0.02900000,0,23.12700000,0.03600000,-0.03600000,0,,,,,0.69700000,0.22500000,-0.22500000,0,13.17000000,4.54000000,-4.54000000,0,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.115H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-0469L b,17h57m37.63s,269.406792,-28d42m54.22s,-28.715061,0.12400000,0.09200000,-0.06700000,0,39.41072247,29.24021344,-21.29450327,0,2.32000000,0.33000000,-0.38000000,0,0.47000000,0.35000000,-0.26000000,0,7070.00000000,1030.00000000,-1190.00000000,0,,,,,2460052.06900000,0.00500000,-0.00500000,0,0.00842000,0.00020000,-0.00020000,0,44.59000000,1.03000000,-1.03000000,0,0.76500000,0.04600000,-0.04600000,0,0.95010000,0.00160000,-0.00160000,0,2.63000000,0.08800000,-0.08800000,0,0.52100000,0.00800000,-0.00800000,0,23.05600000,0.01100000,-0.01100000,0,,,,,0.30200000,0.04000000,-0.04000000,0,2.43000000,0.33000000,-0.33000000,0,0,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.115H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-0469L b,17h57m37.63s,269.406792,-28d42m54.22s,-28.715061,0.12400000,0.09200000,-0.06700000,0,39.41072247,29.24021344,-21.29450327,0,2.31000000,0.34000000,-0.39000000,0,0.47000000,0.35000000,-0.26000000,0,7070.00000000,1030.00000000,-1190.00000000,0,,,,,2460052.08100000,0.00500000,-0.00500000,0,0.00824000,0.00021000,-0.00021000,0,45.38000000,1.09000000,-1.09000000,0,0.67400000,0.03800000,-0.03800000,0,1.02850000,0.00140000,-0.00140000,0,2.50700000,0.08700000,-0.08700000,0,0.52100000,0.00700000,-0.00700000,0,23.05600000,0.01100000,-0.01100000,0,,,,,0.30200000,0.04000000,-0.04000000,0,2.43000000,0.33000000,-0.33000000,0,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.115H/abstract target=ref>Han et al. 2024</a>
KMT-2023-BLG-1431L b,18h04m44.05s,271.183542,-29d44m38.11s,-29.743919,0.04279039,0.02611472,-0.02170983,0,13.60000000,8.30000000,-6.90000000,0,3.20000000,0.70000000,-0.80000000,0,0.57000000,0.33000000,-0.29000000,0,6800.00000000,800.00000000,-1800.00000000,0,,,,,2460138.73500000,0.00100000,-0.00100000,0,0.01230000,0.00020000,-0.00020000,0,30.40000000,0.30000000,-0.30000000,0,1.86000000,0.38000000,-0.38000000,0,1.18400000,0.01800000,-0.01800000,0,0.72900000,0.07300000,-0.07300000,0,3.79940000,0.00280000,-0.00280000,0,18.74900000,0.01400000,-0.01400000,0,,,,,0.43300000,0.09000000,-0.09000000,0,5.20000000,1.08000000,-1.08000000,0,1,<a refstr=BELL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024PASP..136e4402B/abstract target=ref>Bell et al. 2024</a>
KMT-2023-BLG-1431L b,18h04m44.05s,271.183542,-29d44m38.11s,-29.743919,0.04216111,0.02485618,-0.02108056,0,13.40000000,7.90000000,-6.70000000,0,2.30000000,0.50000000,-0.50000000,0,0.57000000,0.32000000,-0.28000000,0,6900.00000000,800.00000000,-1600.00000000,0,,,,,2460138.73600000,0.00100000,-0.00100000,0,0.01230000,0.00020000,-0.00020000,0,30.30000000,0.30000000,-0.30000000,0,1.95000000,0.30000000,-0.30000000,0,0.86400000,0.01200000,-0.01200000,0,0.71900000,0.06900000,-0.06900000,0,3.79870000,0.00280000,-0.00280000,0,18.74800000,0.01400000,-0.01400000,0,,,,,0.41300000,0.06700000,-0.06700000,0,4.98000000,0.81000000,-0.81000000,0,0,<a refstr=BELL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024PASP..136e4402B/abstract target=ref>Bell et al. 2024</a>
OGLE-2014-BLG-0221L b,18h01m12.90s,270.303750,-27d25m36.35s,-27.426764,72.16000000,24.50000000,-21.84000000,0,22934.49784912,7786.79597150,-6941.37240888,0,13.52000000,2.54000000,-1.99000000,0,9.90000000,3.36000000,-3.00000000,0,6750.00000000,1040.00000000,-2450.00000000,0,,,,,2456728.92000000,0.13000000,-0.13000000,0,0.09140000,0.00250000,-0.00250000,0,108.20000000,3.90000000,-3.90000000,0,0.14000000,0.07900000,-0.07900000,0,1.14960000,0.00400000,-0.00400000,0,69.60000000,5.30000000,-5.30000000,0,0.59800000,0.02200000,-0.02200000,0,20.99800000,0.03300000,-0.03300000,0,,,,,3.19000000,1.86000000,-1.86000000,0,10.77000000,6.29000000,-6.29000000,0,0,<a refstr=KIRIKAWA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..154K/abstract target=ref>Kirikawa et al. 2024</a>
OGLE-2014-BLG-0221L b,18h01m12.90s,270.303750,-27d25m36.35s,-27.426764,48.62000000,15.60000000,-13.62000000,0,15452.81714834,4958.12314920,-4328.82290334,0,13.30000000,2.69000000,-2.61000000,0,9.81000000,3.15000000,-2.75000000,0,2940.00000000,780.00000000,-750.00000000,0,,,,,2456728.64000000,0.09000000,-0.09000000,0,0.10540000,0.00310000,-0.00310000,0,109.80000000,3.50000000,-3.50000000,0,0.09800000,0.01700000,-0.01700000,0,1.10260000,0.00210000,-0.00210000,0,47.30000000,1.60000000,-1.60000000,0,0.70500000,0.00400000,-0.00400000,0,20.84200000,0.03500000,-0.03500000,0,,,,,4.83000000,1.25000000,-1.25000000,0,16.08000000,4.19000000,-4.19000000,0,0,<a refstr=KIRIKAWA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..154K/abstract target=ref>Kirikawa et al. 2024</a>
OGLE-2014-BLG-0221L b,18h01m12.90s,270.303750,-27d25m36.35s,-27.426764,4.35000000,1.65000000,-1.91000000,0,1382.55357045,524.41687155,-607.05225737,0,3.76000000,0.96000000,-1.07000000,0,0.69000000,0.26000000,-0.30000000,0,3680.00000000,1130.00000000,-1160.00000000,0,,,,,2456728.34000000,0.14000000,-0.14000000,0,0.17730000,0.00380000,-0.00380000,0,67.60000000,1.30000000,-1.30000000,0,0.78000000,0.15400000,-0.15400000,0,1.15170000,0.00490000,-0.00490000,0,60.30000000,3.40000000,-3.40000000,0,0.70100000,0.01200000,-0.01200000,0,20.22100000,0.02800000,-0.02800000,0,,,,,0.82000000,0.23000000,-0.23000000,0,4.42000000,1.22000000,-1.22000000,0,1,<a refstr=KIRIKAWA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..154K/abstract target=ref>Kirikawa et al. 2024</a>
